D1,D2,D3
0.414,0.442,0.350110995
0.872,0.892,0.805249924
0.898,0.884,0.786624225
0.271,0.272666667,0.206716592
0.796,0.8,0.843717551
0.316,0.288,0.575640196
0.405,0.433666667,0.258523225
0.492,0.448,0.703352399
0.8177,0.876104029,0.857243499
0.167166667,0.102666667,0.154207849
0.72,0.85,0.711492823
0.404,0.388958333,0.200075358
0.767666667,0.838,0.779596148
0.794,0.842,0.680046098
0.307428571,0.297666667,0.219624063
0.844,0.806,0.873026664
0.8795,0.901,0.83784777
0.676,0.662,0.491053894
0.342,0.35,0.314037284
0.912,0.953,0.885791688
0.297833333,0.183333333,0.25180575
0.0292,0.021333333,0.144198642
0.3201,0.360629365,0.171518133
0.307,0.2135,0.156824843
0.2929,0.244233333,0.641149086
0.294,0.333,0.26186005
0.38,0.3676,0.378014081
0.127,0.103,0.197490363
0.737957576,0.739261905,0.771742322
0.197333333,0.167,0.188289584
0.984,0.999714286,0.904823914
0.794,0.836,0.712241071
0.252,0.147,0.176044814
0.532,0.628,0.637071952
0.871,0.767166667,0.842633267
0.292666667,0.324,0.275931966
0.248,0.036,0.281588302
0.592933333,0.686166667,0.520070229
0.039285714,0.077929315,0.136372933
0.712,0.884347619,0.772728502
0.906,0.887,0.868942341
0.502763441,0.5212,0.190688355
0.735,0.95,0.764448477
0.8915,0.762464286,0.857133699
0.129,0.0823,0.170120299
0.962,0.95975,0.882248728
0.471,0.244,0.750049333
0.708,0.773,0.787134928
0.31,0.253,0.134300117
0.132,0.122,0.110050407
0.732,0.753,0.376288661
0.2108,0.144033333,0.25280936
0.168,0.162,0.143311194
0.592,0.801,0.364279476
0.136333333,0.092,0.123598968
0.11,0.082119048,0.137644059
0.650666667,0.872,0.288168968
0.360866667,0.3057,0.302579841
0.166333333,0.116428571,0.189623443
0.277495238,0.314,0.166798155
0.9075,0.980833333,0.791369691
0.262,0.052,0.271776911
0.657,0.679633333,0.656960301
0.47,0.52,0.341610517
0.368,0.338842105,0.322332205
0.034857143,0.031,0.108313269
0.832333333,0.944,0.828216907
0.295428571,0.197,0.223510186
0.324,0.29,0.552938664
0.39,0.2205,0.761951351
0.732,0.709,0.764756384
0.394,0.354,0.210531731
0.924,0.977,0.859921628
0.764,0.719,0.79963545
0.476,0.56,0.561425698
0.366666667,0.502666667,0.751899191
0.546,0.5726,0.410374836
0.866,0.888,0.84472208
0.164,0.209,0.124583986
0.554,0.6168,0.698584573
0.89,0.896,0.85790814
0.149333333,0.120285664,0.208030541
0.274333333,0.235916667,0.383535559
0.349333333,0.372938889,0.219028652
0.463583333,0.39887619,0.327634096
0.376,0.396333333,0.502271817
0.7254,0.555,0.846280792
0.456,0.41,0.225562766
0.278,0.296,0.327177069
0.779,0.72,0.78888129
0.492,0.713333333,0.324337292
0.596,0.664,0.787895376
0.882366667,0.884447619,0.866598455
0.76,0.796,0.791595143
0.318,0.312,0.25444394
0.602,0.679666667,0.573110644
0.798,0.969,0.840300275
0.733666667,0.754,0.693694267
0.9265,0.986,0.870874355
0.952,0.992,0.907981877
0.436,0.445,0.431908106
0.21,0.35625,0.166448109
0.934,0.936,0.921370057
0.895,0.930928571,0.845859005
0.86,0.858,0.874387908
0.298,0.326,0.532095922
0.658,0.7558,0.466340963
0.392,0.45,0.342150799
0.526,0.532,0.847716349
0.492666667,0.4475,0.223468269
0.262,0.1898,0.177386366
0.522,0.426,0.439044364
0.636,0.514,0.835296995
0.574,0.5588,0.55479323
0.238,0.146,0.16445932
0.436,0.448,0.450677227
0.118,0.066666667,0.185855181
0.792,0.864,0.817619124
0.666,0.606,0.724340061
0.41,0.3266,0.397513373
0.854,0.904,0.808536736
0.192333333,0.178,0.190592743
0.151666667,0.067,0.135764309
0.238666667,0.113693487,0.259122187
0.407333333,0.439666667,0.287113728
0.916,0.912,0.864174494
0.133490476,0.050903846,0.121066104
0.507533333,0.512333333,0.745896321
0.072,0.014,0.173102066
0.219928571,0.191769841,0.164612727
0.034,0.0073,0.106680773
0.975666667,0.935539683,0.902207477
0.127666667,0.105878788,0.155033852
0.422,0.476,0.559702474
0.454666667,0.658333333,0.194955509
0.159333333,0.114,0.146953758
0.1588,0.149666667,0.192820003
0.938,0.842333333,0.890285876
0.3784,0.465533333,0.358667457
0.919333333,0.94,0.836152038
0.786084848,0.766293939,0.751352955
0.251142857,0.1162,0.106218266
0.122,0.048,0.209593367
0.226,0.199666667,0.301476173
0.318,0.206333333,0.21288218
0.912,0.926,0.87197944
0.282,0.221,0.504694454
0.286,0.262,0.223270607
0.616,0.486,0.519397779
0.408,0.445,0.281164219
0.332,0.275,0.187681572
0.984,0.989309581,0.866956521
0.6448,0.844,0.671756916
0.803,0.861,0.776146519
0.71,0.781,0.833008796
0.034177778,0.022153846,0.107021924
0.3538,0.231,0.200512609
0.898,0.915666667,0.894103263
0.842666667,0.725880952,0.886115018
0.4884,0.525333333,0.533274416
0.828,0.767,0.889329403
0.388,0.482,0.304646418
0.4184,0.49,0.244996777
0.77,0.7576,0.869976266
0.596,0.713666667,0.536352893
0.144,0.044,0.165833561
0.913,0.929680952,0.75788778
0.574,0.596166667,0.423380027
0.908,0.975,0.814316257
0.918125397,0.967325641,0.864253233
0.199,0.1214,0.398229432
0.794,0.934,0.674551103
0.36,0.14975,0.660402016
0.78,0.924,0.812062617
0.8615,0.933833147,0.85124828
0.298669048,0.424600295,0.226816353
0.952,0.978,0.90625773
0.692,0.819333333,0.443890818
0.852666667,0.892583333,0.877433295
0.902,0.903,0.738639822
0.488,0.394,0.218711434
0.8615,0.973,0.806499253
0.986,0.998,0.907167436
0.657109391,0.658228703,0.667337065
0.888,0.934,0.883895546
0.847,0.720833333,0.836126157
0.396,0.39,0.229744818
0.425,0.4595,0.323834643
0.7075,0.706666667,0.83920724
0.8306,0.7976,0.810705997
0.650333333,0.689666667,0.747743216
0.382,0.230333333,0.224480366
0.913,0.97815,0.825710735
0.554,0.534833333,0.632319893
0.445,0.454,0.413774937
0.972,0.988,0.891565067
0.179,0.096642735,0.091283092
0.887111111,0.967333333,0.420475656
0.708,0.6775,0.732483691
0.296,0.251333333,0.442546109
0.295,0.338,0.310806451
0.370333333,0.514,0.316570939
0.5505,0.521,0.496047785
0.624,0.815,0.60809922
0.462,0.538,0.717489343
0.143333333,0.171666667,0.144771446
0.766,0.736,0.829299645
0.680833333,0.666333333,0.81907212
0.922,0.958,0.857267665
0.84,0.90325,0.797523561
0.736,0.796,0.617565522
0.698,0.541,0.804547325
0.918,0.986,0.844806064
0.511333333,0.414666667,0.774367176
0.274,0.144,0.175184531
0.79252381,0.85725,0.753393509
0.576,0.515666667,0.551491658
0.79,0.797,0.772405884
0.362,0.4175,0.744150287
0.457,0.499,0.200314675
0.526,0.607,0.725428209
0.901333333,0.9544,0.859519014
0.501,0.53,0.63026377
0.477,0.565333333,0.475695146
0.46,0.428,0.233404614
0.672,0.64,0.832640306
0.81,0.7445,0.844275508
0.8765,0.966,0.637847214
0.620833333,0.78,0.53063908
0.054,0.036,0.109550007
0.839619048,0.9558,0.844680935
0.592,0.537,0.644620198
0.226,0.264,0.175593788
0.660365568,0.634302165,0.675125608
0.5808,0.560488889,0.817794543
0.097114141,0.0195,0.174540807
0.752369048,0.707040171,0.758450334
0.832,0.91,0.805801234
0.334,0.226666667,0.219470722
0.4089,0.299666667,0.426678398
0.929,0.962476912,0.857055351
0.936,0.939,0.84177401
0.743,0.798,0.741881083
0.816333333,0.857637363,0.844804211
0.635438095,0.504233333,0.677554577
0.908,0.968,0.890797554
0.888,0.920666667,0.864855327
0.849666667,0.8218,0.869256194
0.615166667,0.54,0.749177137
0.88,0.9188,0.845200538
0.003571429,0.0011,0.101234756
0.812,0.762333333,0.769285476
0.773572222,0.89445368,0.606907256
0.816,0.83,0.866685711
0.424,0.48,0.361561428
0.232716667,0.090333333,0.221959772
0.378,0.461,0.234173222
0.255336508,0.1591,0.24524195
0.134,0.055,0.166742206
0.298,0.347,0.21028577
0.101,0.095666667,0.109823113
0.069,0.0385,0.110194038
0.458,0.443,0.618018033
0.156866667,0.121254762,0.169167162
0.810666667,0.8445,0.580776507
0.974,0.996,0.89546219
0.197666667,0.194633333,0.16087472
0.187333333,0.147333333,0.158632963
0.235333333,0.199,0.263470508
0.686285714,0.776,0.679832123
0.748266667,0.738395238,0.834852621
0.507666667,0.556666667,0.292306945
0.9392,0.982,0.838880935
0.498,0.532,0.482866765
0.498,0.498,0.713320763
0.28,0.3,0.208221855
0.447,0.453083333,0.773961605
0.502414286,0.630154762,0.498040965
0.9,0.956666667,0.89075901
0.264911111,0.267066667,0.233008584
0.448,0.354,0.774681337
0.21,0.078,0.229896498
0.878,0.858,0.83840104
0.603791667,0.7463,0.399238341
0.466,0.348,0.737550982
0.641166667,0.649,0.752340063
0.46452381,0.388380952,0.251418309
0.902,0.962,0.874352024
0.482,0.6625,0.416345177
0.81925,0.952,0.888195802
0.854,0.924666667,0.799521005
0.4,0.262,0.156708062
0.56,0.481,0.374423552
0.188285714,0.162,0.143881591
0.7164,0.923,0.766739289
0.28,0.104666667,0.282858403
0.874,0.959,0.857596325
0.798,0.838,0.859441946
0.58,0.52,0.515319981
0.96,0.99,0.890193465
0.472,0.48,0.559489315
0.448,0.488,0.485605322
0.764833333,0.867,0.825195962
0.85,0.8584,0.669419523
0.412,0.529,0.360627608
0.4215,0.2395,0.277074815
0.37135,0.3068,0.218532232
0.433,0.460347619,0.62998417
0.032,0.004,0.106153408
0.6822,0.655666667,0.63375925
0.382,0.312666667,0.41748245
0.98,0.996,0.895994611
0.178,0.156822222,0.175925833
0.868,0.948,0.734113191
0.2632,0.2174,0.114287073
0.296,0.215333333,0.274696525
0.681,0.589833333,0.685738671
0.538,0.361,0.383838204
0.859666667,0.896044444,0.735189114
0.388,0.369,0.508176262
0.462,0.484,0.587188272
0.459822222,0.477861905,0.393483911
0.303,0.316833333,0.199655988
0.982,0.994,0.883648135
0.073,0.093658608,0.136978061
0.772,0.834833333,0.81082696
0.974,0.992,0.89911154
0.454,0.501,0.606398383
0.716,0.687833333,0.79346284
0.036,0.022,0.143803359
0.3175,0.305066667,0.498262241
0.665111111,0.612666667,0.542243464
0.228057143,0.263,0.120540551
0.892,0.895,0.849720859
0.2164,0.214,0.265475368
0.979,0.989385478,0.877271919
0.576666667,0.508666667,0.429471034
0.61,0.5525,0.837305755
0.568,0.636,0.721374602
0.607666667,0.396,0.424750435
0.618,0.616,0.703450989
0.368,0.443,0.225652088
0.428,0.372,0.41141076
0.93,0.936,0.900223667
0.843,0.772,0.89773055
0.66,0.709016667,0.603531945
0.690333333,0.807,0.775107891
0.31,0.214666667,0.284850357
0.1684,0.2005,0.150184953
0.494466667,0.580428571,0.26014082
0.677,0.6995,0.778037195
0.1708,0.163,0.139604354
0.061,0.026666667,0.178324473
0.461,0.505,0.346187618
0.034,0.016,0.116953325
0.672,0.698,0.383539318
0.959,0.997635478,0.848651545
0.422,0.423487179,0.542288421
0.754,0.644,0.874655084
0.510547619,0.48325,0.666797165
0.117,0.012333333,0.191410623
0.542,0.608,0.763657911
0.469128571,0.609442831,0.426942781
0.47,0.422,0.506442707
0.115,0.088,0.162655988
0.657666667,0.717715152,0.628723211
0.90711342,0.928020137,0.72265853
0.2575,0.092,0.535188779
0.463,0.427666667,0.561246667
0.475431373,0.497227106,0.226752368
0.4354,0.475,0.461098498
0.671,0.710066667,0.581618632
0.989266667,0.995991941,0.88432692
0.646833333,0.836,0.377343698
0.708,0.858,0.453425909
0.262,0.098,0.340770729
0.696,0.62,0.751937119
0.782,0.722,0.815106456
0.313285714,0.289666667,0.263146754
0.789666667,0.841666667,0.678103724
0.866,0.932,0.837528617
0.872,0.938,0.865837663
0.825,0.955233333,0.814341052
0.274,0.323,0.14187386
0.895333333,0.905633333,0.824452388
0.458,0.36,0.750777372
0.164,0.164,0.18350328
0.2575,0.18075,0.211630335
0.2545,0.23875,0.245460927
0.322833333,0.40515,0.163533701
0.1,0.1154,0.156165606
0.372190476,0.355833333,0.309051539
0.358,0.349444444,0.282533424
0.841142857,0.894300366,0.361152288
0.594,0.627,0.739506127
0.616,0.68,0.548680012
0.806933333,0.783,0.887051911
0.23,0.128333333,0.228752875
0.534,0.518,0.601227026
0.074,0.05,0.105415217
0.8214,0.732055556,0.849451293
0.5085,0.690180952,0.61836381
0.478,0.352,0.454258157
0.038,0.026,0.127428462
0.904,0.978,0.880988976
0.674,0.5052,0.661806606
0.522166667,0.422222222,0.637424896
0.316,0.201333333,0.244075216
0.295571429,0.168,0.196590472
0.514285714,0.551333333,0.277771996
0.106,0.065483333,0.231006408
0.998,0.992787521,0.866910644
0.736,0.718,0.794130661
0.687795238,0.644313448,0.687475531
0.462166667,0.1907,0.801304466
0.394,0.465,0.330763333
0.677533333,0.772333333,0.726742995
0.4913,0.555333333,0.581662438
0.899,0.9246,0.711482782
0.406,0.291166667,0.175091166
0.442666667,0.211566667,0.685794842
0.38,0.423166667,0.317949192
0.237,0.256,0.175561127
0.739533333,0.719,0.834907519
0.976,0.992,0.891744436
0.658,0.647,0.612664996
0.54275,0.399914286,0.621640889
0.644,0.668,0.779183965
0.7688,0.815916667,0.732097723
0.978,0.98,0.908000462
0.34,0.369,0.18829308
0.398666667,0.347333333,0.248680239
0.5685,0.557,0.720470191
0.3659,0.445651339,0.236952766
0.395333333,0.328,0.613742443
0.734,0.846,0.711008478
0.578,0.52925,0.426373618
0.962,0.978,0.864916462
0.371,0.3053,0.3154021
0.92,0.956,0.877473604
0.6475,0.592839822,0.721358377
0.4735,0.48,0.406212294
0.544,0.612,0.277820092
0.664,0.824,0.760495263
0.1955,0.121,0.241028638
0.17025,0.25192381,0.169555411
0.522833333,0.572114286,0.699011403
0.713333333,0.505,0.811043441
0.993923077,0.992221827,0.888015334
0.798,0.969,0.631346954
0.062,0.039444444,0.132865067
0.384583333,0.4104,0.196504774
0.837,0.914333333,0.820484946
0.507666667,0.517342105,0.29703018
0.831,0.776666667,0.843018392
0.768,0.879,0.578389217
0.737166667,0.826666667,0.588116527
0.236,0.151333333,0.199279421
0.260238095,0.287777778,0.325269672
0.814,0.83,0.911303363
0.391428571,0.468,0.308489355
0.514,0.52,0.182586115
0.727066667,0.641361905,0.717823561
0.1168,0.134,0.127910351
0.777,0.84,0.818120009
0.412,0.317,0.322223545
0.375,0.401,0.426258563
0.5424,0.599666667,0.607711603
0.903,0.940333333,0.856587372
0.996,1,0.869749504
0.098,0.064,0.111304465
0.2934,0.2694,0.536674156
0.93,0.911,0.893717605
0.5694,0.599,0.545322141
0.060153846,0.014,0.156171056
0.931,0.981,0.823935021
0.429,0.495,0.208904143
0.388666667,0.306516667,0.669491406
0.967,0.984067568,0.870334686
0.256,0.167,0.222636287
0.308666667,0.2285,0.169355856
0.312,0.282,0.152992112
0.666,0.677333333,0.785980112
0.972,0.996,0.877917106
0.628283333,0.561044444,0.643393542
0.944,0.978,0.900022466
0.3725,0.4,0.235265286
0.9055,0.902,0.862996051
0.046,0.026785714,0.17682215
0.314,0.219,0.161964061
0.873333333,0.915,0.886918106
0.574,0.658,0.295887326
0.885,0.897,0.797483346
0.5355,0.584333333,0.675630779
0.710857143,0.7,0.840357428
0.3528,0.526809524,0.401505241
0.346166667,0.289,0.615286044
0.8855,0.964,0.862840825
0.730133333,0.763,0.831183762
0.907,0.968,0.8745753
0.816,0.854,0.894458201
0.528,0.468,0.847788882
0.822,0.913333333,0.867279135
0.968,0.969,0.900204257
0.169809524,0.258381385,0.136693527
0.677333333,0.84355,0.88474188
0.946,0.994,0.80302149
0.461333333,0.486047619,0.718886984
0.838,0.953333333,0.879762692
0.214,0.121,0.203981269
0.182,0.082722222,0.252705995
0.344982456,0.450666667,0.299099196
0.59,0.604,0.442770847
0.863666667,0.953433333,0.748297364
0.966,0.983,0.856352333
0.7423,0.621666667,0.842127226
0.75,0.664666667,0.893074502
0.878,0.893,0.852944208
0.898,0.86,0.893948375
0.514,0.528333333,0.422371492
0.528,0.731,0.234228734
0.148,0.118,0.192954117
0.366,0.264,0.19210245
0.832,0.880333333,0.876110658
0.741,0.922,0.528225382
0.762,0.811,0.789755723
0.808484848,0.860666667,0.763289112
0.17,0.166,0.140473392
0.584,0.658,0.61255697
0.248,0.118,0.325753062
0.626,0.66,0.683485352
0.618,0.552,0.749322105
0.472,0.5,0.270385627
0.672,0.529,0.802506497
0.815,0.844333333,0.730888329
0.587029293,0.764047237,0.709541988
0.277,0.208466667,0.493281667
0.86,0.952,0.691257265
0.894,0.916,0.874972268
0.756,0.5906,0.818044522
0.897533333,0.962433333,0.785809136
0.79,0.631428571,0.86518205
0.3,0.185,0.181747796
0.122166667,0.00425,0.164277724
0.4091,0.312633333,0.193395441
0.72,0.7695,0.869465329
0.5052,0.507,0.747962096
0.308,0.186,0.248300647
0.1895,0.104,0.133526623
0.973457143,0.98816993,0.840499976
0.150666667,0.074324731,0.215817233
0.04,0.02,0.114089648
0.996,0.997666667,0.884121858
0.902,0.96,0.812059675
0.2078,0.131,0.261350013
0.794,0.924,0.869866792
0.384,0.439,0.401762652
0.156,0.073333333,0.203436855
0.227,0.1845,0.311691333
0.066,0.022,0.124775356
0.439969697,0.57608759,0.375307105
0.626380952,0.640376299,0.663830826
0.6292,0.653666667,0.722329453
0.365,0.189333333,0.20613418
0.288,0.289333333,0.120299584
0.158,0.042,0.17117166
0.804,0.791,0.69764945
0.759333333,0.837,0.830489831
0.759777778,0.85455812,0.82214778
0.504,0.5935,0.561796717
0.561333333,0.539333333,0.74489033
0.39315,0.260926055,0.348490198
0.9156,0.970104212,0.836015887
0.453002855,0.554322409,0.604783199
0.966,0.978627778,0.873132907
0.943666667,0.946,0.895601282
0.998,0.998,0.890409865
0.062,0.02,0.125594609
0.808,0.778666667,0.765703436
0.334,0.168,0.345941636
0.2934,0.252333333,0.264599903
0.99,1,0.913468347
0.227,0.184833333,0.433947382
0.692666667,0.6978,0.697747829
0.948,0.9755,0.880869521
0.487613889,0.429633333,0.289297905
0.67304127,0.858833333,0.478486052
0.082,0.018,0.150924489
0.76,0.72,0.835966252
0.936,0.969,0.803707815
0.364666667,0.44215,0.591413471
0.312666667,0.297,0.146895635
0.589866667,0.583714286,0.704340631
0.271466667,0.237966667,0.238104646
0.562333333,0.695833333,0.729881166
0.948,0.978,0.872016236
0.978,0.962,0.883203805
0.9251,0.84,0.843764218
0.25,0.277,0.137979625
0.2025,0.208933333,0.204836842
0.856466667,0.8646,0.796398937
0.628,0.536,0.581395919
0.104,0.03,0.128939847
0.9385,0.87,0.864160763
0.318,0.388,0.240718961
0.335,0.407,0.211538774
0.451,0.556,0.323366975
0.885,0.892,0.851580443
0.654,0.65,0.807911531
0.175154762,0.12497619,0.199142484
0.4935,0.4778,0.626388388
0.939,0.95,0.849857491
0.416714141,0.314540881,0.618346792
0.78,0.842,0.836046569
0.396,0.4,0.263214777
0.621333333,0.586666667,0.818229313
0.500633333,0.397666667,0.319206906
0.796,0.932,0.762075145
0.331089744,0.2835,0.231087109
0.696666667,0.806333333,0.542716428
0.819,0.793333333,0.828184698
0.382,0.185,0.386867616
0.204,0.134,0.131565701
0.708,0.634666667,0.8330002
0.728466667,0.570438095,0.700830038
0.466,0.420666667,0.245760556
0.570333333,0.352,0.610633982
0.18,0.083,0.162891281
0.200077778,0.08,0.371082384
0.665666667,0.669166667,0.861555454
0.709,0.828,0.710297015
0.850333333,0.860488889,0.784246173
0.422,0.454,0.549020913
0.704,0.679,0.821321909
0.168,0.028,0.186358746
0.482,0.53,0.677432611
0.04,0.0674,0.096341845
0.943233333,0.926526583,0.880519672
0.236,0.314,0.185940308
0.236,0.287,0.162042569
0.944,0.97,0.901591198
0.314,0.196,0.599568418
0.836,0.8195,0.791607778
0.529679487,0.606569841,0.5897582
0.692,0.913,0.549115081
0.92,0.933,0.899646376
0.400583333,0.38327619,0.417679816
0.09,0.018,0.136617266
0.207,0.111,0.160618557
0.928,0.982,0.83608292
0.12,0.044,0.252800221
0.388,0.488,0.196544602
0.662,0.530766667,0.80617948
0.046,0.02,0.111564867
0.9852,0.999214286,0.855639269
0.94,0.956,0.884232974
0.786,0.794,0.686542426
0.144,0.311,0.110854945
0.7655,0.805,0.783165545
0.642,0.53,0.769015051
0.296,0.24,0.259799512
0.805333333,0.791,0.834660566
0.051333333,0.06261746,0.177167264
0.7,0.548,0.775066028
0.254,0.238,0.267421138
0.096,0.117863636,0.114936254
0.79,0.983,0.786676078
0.872,0.9,0.876156778
0.898,0.935,0.849444961
0.186,0.1309,0.167140114
0.344,0.291,0.300400822
0.114919549,0.058,0.115824281
0.458,0.447,0.635808755
0.861,0.814,0.890826308
0.776,0.881,0.73430432
0.235,0.311,0.175880963
0.394,0.431,0.294463231
0.818,0.821333333,0.835228574
0.368,0.362,0.241385102
0.792,0.94241342,0.490908239
0.094,0.032,0.118496768
0.742,0.906,0.849530536
0.564666667,0.479477778,0.812231313
0.837,0.932,0.804713622
0.825333333,0.804,0.825811491
0.062,0.039666667,0.13675858
0.856,0.886,0.876587031
0.538,0.541666667,0.771128006
0.35846979,0.364398314,0.215922089
0.7161,0.720018182,0.834100055
0.142283333,0.065314376,0.294018348
0.974,0.982238896,0.863111358
0.682,0.832,0.863320111
0.666404762,0.6213,0.753984403
0.727566667,0.709,0.633398983
0.625254658,0.663128571,0.776858706
0.27,0.256,0.394207436
0.177333333,0.105,0.202508458
0.545,0.629066667,0.666761167
0.672666667,0.716,0.7087573
0.206944444,0.038852381,0.232558127
0.813,0.861,0.827262832
0.498,0.380666667,0.28271728
0.4925,0.522,0.363450221
0.356,0.366,0.242039774
0.698,0.89,0.702934573
0.869333333,0.9075,0.839388093
0.659833333,0.797,0.648924255
0.71,0.762,0.623445553
0.396,0.224666667,0.459717232
0.819920635,0.896854762,0.821145654
0.99,0.998,0.890912326
0.568,0.77,0.45570125
0.971666667,0.961206349,0.903880756
0.731,0.662,0.78728185
0.954,1,0.83947572
0.124333333,0.068485714,0.168880595
0.092,0.03,0.154882798
0.822285714,0.665666667,0.869945761
0.462,0.464,0.347463108
0.4176,0.4135,0.657766154
0.404,0.494,0.271827696
0.972,0.996,0.866554543
0.852,0.842666667,0.769256476
0.928,0.961333333,0.866619457
0.359333333,0.452666667,0.486617824
0.72,0.64,0.715768031
0.351,0.233,0.251428713
0.357,0.461333333,0.228448606
0.983818182,0.993134684,0.879983198
0.923,0.902,0.865899014
0.765,0.591666667,0.834367913
0.114,0.103,0.175887963
0.151,0.068,0.135129888
0.917666667,0.886,0.886528749
0.3985625,0.33374359,0.648667586
0.078,0.036,0.142984976
0.748647619,0.756527778,0.817622995
0.822,0.958,0.855327129
0.5916,0.495583333,0.758159952
0.8985,0.945433333,0.799296709
0.423547619,0.484179351,0.221494418
0.336595238,0.27584127,0.273356257
0.44,0.382,0.588960479
0.68725,0.696698851,0.707343032
0.8145,0.832,0.696975441
0.898,0.875,0.883844291
0.349188095,0.366609704,0.527100295
0.63,0.712,0.687853792
0.713,0.751777778,0.826290655
0.6995,0.829,0.570897998
0.875,0.946,0.844525908
0.3969,0.424000794,0.223441296
0.0072,0.002,0.136326788
0.432,0.426,0.274062341
0.864,0.806857143,0.801606987
0.86325641,0.98,0.841029051
0.848166667,0.975,0.717750693
0.439,0.3496,0.252262498
0.792,0.926,0.72454027
0.195,0.132,0.133975836
0.231930108,0.229993506,0.195035609
0.353666667,0.27,0.33685049
0.51,0.389,0.773059924
0.98,0.978,0.893138268
0.368,0.396666667,0.322731252
0.894,0.846006214,0.881042054
0.878666667,0.891166667,0.861781962
0.848666667,0.829527778,0.828004105
0.07,0.01,0.168464133
0.788,0.799,0.899553981
0.508,0.582,0.611593689
0.868,0.976,0.852009595
0.274,0.261983333,0.527356026
0.088,0.082,0.120067214
0.157333333,0.202,0.138032813
0.218,0.369,0.178943009
0.5825,0.546,0.793957997
0.766,0.729,0.686700406
0.368,0.399,0.576858023
0.501,0.446,0.472776469
0.912,0.944333333,0.804740167
0.224233333,0.136585664,0.200355709
0.540066667,0.531,0.754706935
0.774,0.86,0.819611121
0.816,0.870666667,0.76361142
0.008417112,0.003122222,0.102160023
0.328,0.2465,0.580596612
0.9288,0.979573728,0.826670543
0.37,0.368,0.227747283
0.778,0.871,0.829936662
0.103085714,0.071344156,0.110623739
0.019,0.010222222,0.115339178
0.379,0.641666667,0.187458228
0.518,0.586222222,0.751579889
0.258761905,0.226119048,0.204412508
0.384,0.4,0.270981754
0.826,0.9435,0.706560279
0.7475,0.769933333,0.843011705
0.6335,0.582,0.83993038
0.132,0.191666667,0.136603007
0.103,0.083166667,0.160333301
0.64,0.5922,0.86627471
0.4,0.431,0.348544766
0.078,0.020333333,0.215558775
0.3068,0.175333333,0.233168602
0.697666667,0.703,0.763220504
0.967266667,0.965425275,0.864253233
0.246333333,0.260009524,0.241384758
0.74,0.75,0.841768254
0.583333333,0.5794,0.330270501
0.624,0.708,0.689123278
0.774433333,0.826557143,0.723234805
0.309,0.14,0.277828171
0.893333333,0.97,0.849884925
0.562,0.575,0.659355611
0.977,0.988,0.853431897
0.51,0.418,0.415178418
0.828,0.924333333,0.817282814
0.958,0.9492,0.816540116
0.476,0.3,0.679429133
0.1535,0.082666667,0.351615272
0.721833333,0.761,0.768486427
0.5165,0.316333333,0.552675692
0.176666667,0.045333333,0.14462656
0.327166667,0.164777778,0.253207441
0.327433333,0.232529198,0.174008695
0.21,0.151,0.275980974
0.146,0.079833333,0.157504371
0.162,0.160666667,0.191306942
0.873666667,0.871666667,0.869620317
0.3434,0.418333333,0.27601519
0.476666667,0.46,0.23088124
0.92,0.928,0.868252041
0.612,0.611,0.626445547
0.321,0.24,0.192532008
0.111,0.028,0.140459581
0.364,0.41,0.378830679
0.029,0.006852381,0.129430407
0.335333333,0.21125,0.503293812
0.4445,0.544933333,0.722954597
0.721,0.813,0.609648118
0.052361111,0.012,0.148770832
0.507666667,0.519017094,0.664613938
0.052666667,0.046866667,0.115784705
0.156,0.085416667,0.513805296
0.891333333,0.920333333,0.877555094
0.729333333,0.826,0.794559778
0.034,0.022117647,0.161490142
0.922,0.9706,0.890469812
0.466,0.692666667,0.227950846
0.969923077,0.991613574,0.892945742
0.072666667,0.048666667,0.141519256
0.584333333,0.629591398,0.771239291
0.941333333,0.966,0.816118033
0.558,0.508,0.589886748
0.482,0.217466667,0.708984472
0.282,0.31,0.199114482
0.918,0.897,0.843260225
0.6784,0.702666667,0.838525616
0.9056,0.970408425,0.795166308
0.68,0.737766667,0.781402415
0.534,0.53,0.742534635
0.866833333,0.919333333,0.881665261
0.958,0.985,0.891981389
0.317,0.257333333,0.531542224
0.184,0.1723,0.176304301
0.546666667,0.466733333,0.767588615
0.786,0.865333333,0.853387596
0.889333333,0.904,0.816895591
0.876,0.94,0.899060631
0.366,0.409666667,0.195292696
0.76,0.78,0.825565322
0.239666667,0.224122056,0.262629488
0.738,0.786,0.883574197
0.230571429,0.232733333,0.14945693
0.0573,0.021166667,0.147479379
0.219257143,0.139777671,0.197113644
0.140666667,0.123348718,0.478905927
0.808,0.786,0.840358829
0.89,0.867,0.883572226
0.208,0.17,0.14794595
0.341,0.287957143,0.720905899
0.338,0.292,0.255591816
0.755333333,0.789633333,0.842027759
0.667857143,0.753577778,0.852480457
0.7244,0.716,0.721986864
0.318,0.254666667,0.138422762
0.883,0.9256,0.814429261
0.322833333,0.303333333,0.314896403
0.493333333,0.464366667,0.392668792
0.302,0.117,0.529317878
0.346,0.2975,0.16238988
0.092,0.079333333,0.136700896
0.78,0.635,0.816397473
0.23,0.154666667,0.380879408
0.901028571,0.969625,0.840321218
0.946,0.998,0.88477142
0.9362,0.924993651,0.878144536
0.054,0.032916667,0.11466096
0.874666667,0.806333333,0.804083754
0.784,0.862,0.863960581
