D1,D2,D3
0.086,0.038,0.197815042
0.590345238,0.651446032,0.661670248
0.456533333,0.41,0.315264327
0.634,0.722,0.799006087
0.018,0.014921569,0.098553554
0.871,0.942,0.85071362
0.722,0.556,0.717620676
0.657333333,0.626166667,0.622533432
0.504,0.5,0.634833366
0.083333333,0.058233333,0.140207692
0.714133333,0.85775,0.853668383
0.466,0.486,0.284441211
0.838,0.9065,0.834145706
0.904,0.903,0.773291865
0.273666667,0.290666667,0.216011533
0.786,0.774,0.875183072
0.324,0.321,0.612862541
0.430666667,0.483666667,0.30991053
0.446,0.473292308,0.667085186
0.856,0.884866667,0.863041267
0.138066667,0.083,0.185079812
0.76,0.845,0.767868335
0.4,0.380666667,0.197029863
0.772,0.827,0.841187494
0.81,0.89,0.703101581
0.317333333,0.299119048,0.220808297
0.824,0.777,0.871835444
0.8875,0.889,0.824513244
0.696,0.672,0.476076355
0.398,0.376666667,0.33511513
0.926,0.938,0.867443612
0.296,0.224433333,0.257402701
0.036666667,0.006,0.126303267
0.285888889,0.361124603,0.15385307
0.279,0.237666667,0.137134195
0.351622222,0.276,0.648962564
0.326,0.365111111,0.225163988
0.371333333,0.356,0.352139542
0.1405,0.124333333,0.196020609
0.730333333,0.756456642,0.740335673
0.168983333,0.1347,0.189657412
0.988,0.9986,0.906300693
0.77,0.792,0.721899928
0.220666667,0.153484848,0.151196787
0.552,0.648666667,0.626788666
0.83,0.784,0.834764812
0.274,0.369,0.186228436
0.274,0.022,0.241827996
0.620866667,0.707533333,0.55507622
0.034066667,0.066785714,0.124247801
0.737,0.897047619,0.798468609
0.932,0.932,0.85122432
0.478182459,0.53819686,0.224466812
0.782,0.956,0.770663856
0.890380952,0.795047619,0.843568121
0.172333333,0.085333333,0.15855731
0.952,0.971333333,0.901055175
0.464,0.291,0.734487973
0.725,0.778,0.840385476
0.321333333,0.194,0.220726252
0.134,0.124,0.109699497
0.744,0.751,0.373756689
0.248512121,0.125,0.177484776
0.132,0.209,0.1879353
0.596,0.78,0.392116459
0.144,0.153333333,0.125197905
0.114375,0.07424359,0.136038907
0.656,0.884,0.326583166
0.386,0.344666667,0.220867723
0.2095,0.136095378,0.197731467
0.272,0.348,0.228171127
0.9198,0.966225,0.800032522
0.2625,0.044,0.304412938
0.661666667,0.673333333,0.557856635
0.48,0.506666667,0.398636765
0.406,0.3635,0.29964266
0.028,0.034,0.103439566
0.872,0.926833333,0.799690919
0.279333333,0.181,0.189488196
0.313,0.291,0.540013448
0.382,0.238333333,0.700224745
0.727333333,0.739133333,0.74713397
0.424666667,0.39,0.185924612
0.932,0.985333333,0.875082276
0.74,0.687,0.787023429
0.484,0.570333333,0.590847353
0.366533333,0.503833333,0.679626439
0.515,0.5485,0.363803539
0.884,0.898214286,0.802071329
0.146,0.189666667,0.092535172
0.56825,0.604,0.645506532
0.882,0.931,0.856250242
0.18,0.113711625,0.209926401
0.297733333,0.232938889,0.441828039
0.373333333,0.402571429,0.232630487
0.471333333,0.425666667,0.348931704
0.356,0.438,0.610418629
0.702,0.6126,0.850607848
0.391,0.4294,0.232332622
0.282,0.274,0.290665177
0.786666667,0.758666667,0.84027773
0.4965,0.700166667,0.277707472
0.59,0.606666667,0.788641285
0.8938,0.9021,0.855168243
0.785,0.816,0.785824632
0.346,0.316333333,0.250629304
0.578,0.663,0.64036604
0.799,0.952,0.826441741
0.718,0.725333333,0.657640752
0.961,0.992,0.89202284
0.964,0.99,0.901781868
0.426,0.479,0.321453628
0.22,0.3848,0.159586956
0.946,0.952,0.931914412
0.902,0.958,0.883636161
0.894,0.862,0.874004341
0.329333333,0.368,0.457194239
0.673,0.771,0.475713964
0.38,0.439,0.330922311
0.524,0.53,0.820066472
0.472,0.482,0.245001748
0.232,0.206,0.216027102
0.533,0.464,0.261663812
0.649,0.449666667,0.818802367
0.586,0.573166667,0.655881636
0.266,0.138,0.152274366
0.492,0.494,0.304956108
0.138,0.073666667,0.210634744
0.734,0.868,0.81844484
0.62,0.561,0.708566171
0.364,0.352,0.450143184
0.852,0.895,0.79521088
0.164,0.198,0.141006067
0.1335,0.0845,0.138814911
0.230233333,0.133906605,0.278270481
0.443,0.404666667,0.270790375
0.882666667,0.9325,0.858043972
0.1196,0.071435714,0.106956416
0.519181818,0.474666667,0.717873098
0.06,0.014,0.162395822
0.201219048,0.207706897,0.185933037
0.029824176,0.010738095,0.111928022
0.96,0.956833333,0.902017225
0.125352381,0.092,0.163101726
0.46,0.487,0.634548475
0.449,0.622866667,0.265044911
0.128,0.106666667,0.193049788
0.140265152,0.117666667,0.16262343
0.922,0.885,0.887123209
0.347,0.496666667,0.278600339
0.904,0.9246,0.812615527
0.813190476,0.734395238,0.721170048
0.2268,0.123388889,0.169758301
0.14,0.034,0.208038398
0.220333333,0.208,0.259747955
0.261333333,0.199333333,0.28697952
0.9345,0.924,0.863450952
0.312,0.267,0.518645804
0.298,0.249,0.31580058
0.599533333,0.513,0.566098065
0.436,0.514,0.33466045
0.31725,0.334,0.191132462
0.9878,0.993880582,0.867554541
0.623,0.851666667,0.669946943
0.828,0.865166667,0.76449895
0.678666667,0.778,0.853923262
0.058333333,0.011196721,0.094575281
0.34,0.219,0.24830627
0.902,0.898,0.893208093
0.816,0.722583333,0.88231989
0.469166667,0.536333333,0.56514505
0.834,0.766318182,0.850727698
0.427,0.441,0.320341088
0.464,0.488,0.257251296
0.766,0.745,0.824706643
0.6,0.740666667,0.512806833
0.144,0.06,0.268144875
0.9076,0.925111111,0.78804852
0.593,0.607385698,0.401873481
0.894666667,0.972,0.83981699
0.921897436,0.978041919,0.866353753
0.26105,0.124,0.445213566
0.7656,0.912,0.706858168
0.3625,0.156,0.663939739
0.78,0.919,0.840750876
0.849342857,0.936533333,0.817473859
0.311443939,0.417906385,0.233211774
0.967,0.966,0.905439173
0.712,0.82,0.55637832
0.871,0.883533333,0.866496993
0.841,0.887,0.782933754
0.46,0.420666667,0.323970241
0.8575,0.968,0.838400202
0.992,0.99,0.893323645
0.624814646,0.679129475,0.767147637
0.892,0.957,0.873814793
0.851714286,0.745,0.83800445
0.453333333,0.441,0.207242249
0.396,0.4759,0.253223558
0.749666667,0.689333333,0.815393762
0.834,0.821833333,0.813089961
0.690666667,0.716833333,0.732459197
0.342,0.235666667,0.26274759
0.88438961,0.978833333,0.844449594
0.618,0.527,0.587231118
0.470333333,0.471333333,0.336654112
0.954,0.988,0.895265459
0.162969697,0.119333333,0.127978945
0.9,0.966,0.363578362
0.72,0.654666667,0.601365104
0.298,0.235,0.42951673
0.273333333,0.346,0.333443834
0.362666667,0.479333333,0.37954385
0.538,0.535,0.509484509
0.618,0.771,0.680875102
0.473,0.474,0.664988384
0.114,0.180095238,0.142667864
0.74,0.747133333,0.747663351
0.637,0.616,0.787549818
0.913,0.954,0.861482339
0.829595238,0.906130736,0.803519824
0.74,0.781,0.6702885
0.677666667,0.481333333,0.78960492
0.925333333,0.982,0.826587393
0.546,0.414,0.774774016
0.258,0.161,0.177849197
0.791333333,0.836883333,0.744220469
0.626666667,0.552,0.497003436
0.762,0.798,0.807479697
0.365,0.381333333,0.602881864
0.516,0.491333333,0.228259445
0.596,0.623,0.78006982
0.928,0.949666667,0.851868353
0.544,0.526333333,0.426729678
0.496,0.613,0.491973173
0.41,0.494333333,0.200344536
0.648,0.595666667,0.832394776
0.779,0.706,0.866202541
0.89,0.982,0.700838628
0.614,0.754,0.474337981
0.044,0.049285714,0.100121125
0.8509,0.947857143,0.864324044
0.53,0.4918,0.670612228
0.218,0.25,0.232201315
0.616283333,0.672405568,0.686068662
0.6065,0.551948718,0.819904327
0.12435,0.0284,0.162852598
0.771115988,0.65073048,0.773311128
0.844,0.926,0.839196263
0.334,0.249,0.210891239
0.411333333,0.347333333,0.545598806
0.934777778,0.968176912,0.868962868
0.942,0.965,0.825673525
0.732,0.851,0.73317051
0.7932,0.866666667,0.832883907
0.646666667,0.533166667,0.736702392
0.918,0.96,0.892057126
0.898,0.889533333,0.860074966
0.849666667,0.835333333,0.879772244
0.598,0.53,0.679482144
0.908,0.933,0.857089
0.008,0.00354386,0.091366163
0.801,0.771827451,0.736756111
0.804155556,0.886793773,0.642996783
0.788,0.850333333,0.865239989
0.412,0.425,0.585518022
0.226666667,0.127166667,0.245835122
0.421,0.431333333,0.287160219
0.24652381,0.192024242,0.347153018
0.1295,0.057833333,0.181445532
0.298,0.361166667,0.175914799
0.078666667,0.112,0.100923317
0.082333333,0.0404,0.11233829
0.446,0.4155,0.479354793
0.168166667,0.139109524,0.14257298
0.751333333,0.885,0.61692162
0.978,0.996,0.889103886
0.23,0.206666667,0.154091518
0.2,0.157,0.15100088
0.182,0.196,0.210405396
0.684,0.747,0.650737384
0.735351852,0.799250649,0.8270648
0.517333333,0.564,0.316227238
0.912666667,0.974,0.872938263
0.482,0.524,0.503570349
0.462,0.496,0.70026482
0.274,0.3105,0.198704874
0.397924242,0.444648485,0.722113447
0.489166667,0.599749351,0.502308847
0.888,0.942,0.884867314
0.278333333,0.276666667,0.155239167
0.422,0.344666667,0.783369192
0.22,0.073,0.162685881
0.841,0.847,0.841303396
0.629651515,0.775233333,0.406926555
0.458,0.33,0.805933762
0.679358974,0.643428571,0.776166401
0.468466667,0.409066667,0.254295049
0.872,0.955,0.878011052
0.519333333,0.686,0.413577975
0.856,0.964,0.846899995
0.872,0.940666667,0.825944782
0.294,0.288666667,0.153953541
0.558,0.514,0.352621622
0.171222222,0.157533333,0.141249242
0.668,0.916,0.696464395
0.283666667,0.108,0.206782213
0.876,0.944,0.904149727
0.795333333,0.836333333,0.872406604
0.62,0.517,0.51944656
0.968,0.982,0.89244686
0.486,0.445666667,0.515886083
0.482,0.461,0.492093905
0.806,0.892,0.861490489
0.829,0.862,0.747142192
0.448,0.476,0.309272637
0.428,0.226,0.317161839
0.393666667,0.318166667,0.255548803
0.496266667,0.502447619,0.62814733
0.042,0.004,0.114058902
0.71,0.634,0.695231991
0.3996,0.280666667,0.345276401
0.984,0.9958,0.903851323
0.1999,0.1688,0.190529371
0.83,0.956,0.727400656
0.266333333,0.251,0.162322285
0.298,0.206,0.206807026
0.701666667,0.6306,0.695471131
0.5115,0.379,0.41387515
0.821777778,0.896266667,0.679581478
0.346,0.349,0.377117047
0.46,0.498,0.468018826
0.428933333,0.457561905,0.418664044
0.316,0.268714286,0.211840838
0.982,0.986,0.87701073
0.065921053,0.064990909,0.147662232
0.791714286,0.845,0.812542745
0.966,0.988,0.889532347
0.431,0.51,0.647751718
0.689333333,0.655,0.803089016
0.046,0.068,0.157364721
0.3222,0.299166667,0.583725441
0.620333333,0.588,0.555207133
0.236,0.2516,0.148263888
0.875,0.907,0.840199992
0.234833333,0.231333333,0.24051921
0.974,0.989417145,0.882170263
0.552,0.5215,0.398074121
0.608,0.582666667,0.846911906
0.578,0.62,0.705927197
0.604,0.393666667,0.328060772
0.615,0.5536,0.705824902
0.366222222,0.4,0.221802922
0.382,0.374,0.322812649
0.912,0.906,0.900034095
0.864,0.793,0.885637382
0.674333333,0.656888889,0.57438517
0.674666667,0.824,0.761879606
0.314,0.188,0.217317889
0.1814,0.212,0.124335673
0.486,0.593683333,0.317531233
0.718,0.7,0.768388401
0.175285714,0.166333333,0.141508658
0.054,0.032285714,0.187651286
0.484,0.487,0.362016009
0.0398,0.01,0.135343514
0.626,0.704666667,0.386234794
0.9696,0.997123494,0.863919809
0.4555,0.436551282,0.507754296
0.755,0.638,0.883045967
0.54,0.519333333,0.663776405
0.106,0.006285714,0.192356381
0.538,0.605666667,0.717095792
0.524041615,0.619011685,0.418732359
0.414533333,0.425,0.385006525
0.125454545,0.083,0.144411058
0.650133333,0.757466667,0.694395885
0.915455504,0.903375466,0.696273559
0.229333333,0.126333333,0.489803321
0.508,0.387,0.494436342
0.459,0.516385714,0.183959049
0.47075,0.528,0.428535216
0.618,0.689666667,0.515175294
0.974666667,0.9891126,0.886078912
0.6245,0.839,0.372445137
0.732,0.856,0.507245882
0.259,0.1036,0.378063038
0.674,0.637333333,0.713674227
0.78,0.709666667,0.797051476
0.325666667,0.274616667,0.33819209
0.774,0.853,0.690856131
0.894,0.925,0.795953501
0.892,0.928,0.857301765
0.8352,0.938333333,0.86876661
0.234,0.291,0.175286196
0.847095238,0.893721212,0.80694861
0.446,0.361,0.788524397
0.149,0.1305,0.22378148
0.253,0.199666667,0.205551241
0.2493,0.2362,0.231604026
0.312666667,0.368991971,0.162928709
0.11,0.13,0.154807249
0.362222222,0.363333333,0.347249136
0.364,0.381,0.326478578
0.7938,0.877,0.4413422
0.552,0.621666667,0.738231079
0.619,0.6825,0.628187089
0.788,0.8,0.868010213
0.275,0.124,0.248703404
0.564,0.534,0.665783191
0.078666667,0.031333333,0.09948128
0.8033,0.744128571,0.840718706
0.5634,0.727636197,0.642026252
0.48,0.37,0.460428697
0.064,0.029,0.142749495
0.908,0.9735,0.852450246
0.699,0.491,0.637676281
0.551333333,0.453666667,0.741912386
0.3,0.235,0.238194488
0.304666667,0.166666667,0.200931126
0.49,0.55,0.338505768
0.114,0.059927778,0.235643908
0.999114286,0.994666432,0.852018031
0.702,0.7245,0.811816065
0.64976391,0.597130952,0.687792643
0.468647619,0.135783333,0.792951772
0.408,0.428,0.396890561
0.679085714,0.7588,0.738899898
0.502333333,0.505,0.547279097
0.892614286,0.93,0.743851519
0.396,0.307333333,0.194105987
0.4308,0.1815,0.654785766
0.399,0.426,0.42565463
0.263,0.2965,0.231675492
0.748,0.719833333,0.841737256
0.986,0.985,0.891720274
0.642,0.603333333,0.658985481
0.508484848,0.401151515,0.532995032
0.660666667,0.686,0.756655801
0.782666667,0.840333333,0.745336904
0.972,0.979333333,0.913106194
0.268,0.3612,0.21029298
0.4081,0.364166667,0.277020931
0.5465,0.548,0.601668943
0.376073593,0.448602375,0.248483634
0.383333333,0.314,0.513092249
0.744,0.829,0.652933178
0.622333333,0.549333333,0.581887934
0.952,0.972,0.873482109
0.361533333,0.3474,0.349037122
0.93,0.952,0.877216214
0.613833333,0.599038462,0.705264426
0.466,0.4945,0.431087746
0.556,0.6,0.320247192
0.658,0.842,0.610013672
0.205,0.114022222,0.212412642
0.160916667,0.270856294,0.227943306
0.5326,0.557847619,0.724197236
0.672,0.502,0.825966951
0.996,0.998252618,0.885592697
0.82,0.944,0.607563203
0.066,0.047374838,0.134079695
0.356,0.404619048,0.233308563
0.826,0.895,0.784628598
0.505266667,0.577833333,0.289981764
0.844333333,0.745714286,0.792224197
0.738,0.874,0.561043748
0.7237,0.821533333,0.626588829
0.261238095,0.160666667,0.210910559
0.262333333,0.332,0.38649717
0.784,0.806666667,0.900961771
0.372,0.4455,0.328339758
0.504,0.556333333,0.251936102
0.721566138,0.565609524,0.747951995
0.105,0.172,0.119166981
0.736,0.830333333,0.829650273
0.46,0.324,0.346284694
0.422,0.391,0.252640772
0.574666667,0.573,0.477407407
0.903333333,0.916,0.854228578
0.994,0.998,0.865304114
0.108,0.072,0.096001294
0.292333333,0.252,0.51002657
0.926,0.9332,0.889441462
0.562,0.589,0.450547243
0.055,0.016,0.181494523
0.9,0.983,0.785755494
0.383,0.485,0.200392122
0.365,0.286133333,0.622859129
0.961880952,0.968444444,0.872176148
0.2995,0.224,0.206557883
0.263,0.232,0.187139848
0.28,0.325,0.150575175
0.658,0.671,0.778908093
0.97,0.992,0.891001641
0.605448485,0.6112,0.62828396
0.896,0.97,0.874176825
0.452,0.44,0.260536508
0.909333333,0.904428571,0.861877644
0.06,0.027,0.18399219
0.299,0.200666667,0.163086878
0.91,0.918444444,0.904553836
0.554,0.65,0.298786328
0.892,0.879,0.818770195
0.543333333,0.535,0.699577961
0.707333333,0.694266667,0.793359304
0.371454545,0.430266667,0.382980969
0.346,0.3148,0.658370335
0.95,0.967,0.872660724
0.723,0.786933333,0.834806892
0.904,0.968,0.875581325
0.798,0.834894737,0.889237315
0.608,0.518,0.840611083
0.814,0.911,0.831750929
0.946,0.983833333,0.891586218
0.18,0.232498291,0.120287502
0.666,0.837333333,0.859340573
0.956,0.992,0.800007902
0.482166667,0.441416667,0.731523863
0.821,0.937,0.871325464
0.22,0.11,0.232060673
0.14,0.078333333,0.355708815
0.403866667,0.444166667,0.297593544
0.57,0.684,0.49181138
0.883666667,0.954961905,0.715837471
0.984,0.978,0.844621347
0.771,0.657,0.808872821
0.764,0.671666667,0.885112875
0.896,0.892,0.8533635
0.894,0.834,0.878815764
0.544,0.498666667,0.383742527
0.5365,0.771,0.266451547
0.186,0.092,0.242271587
0.362,0.246,0.231114662
0.834,0.854666667,0.875013427
0.754,0.9356,0.582836321
0.742,0.82475,0.786944903
0.806790476,0.8768,0.7363309
0.199,0.182,0.164351249
0.5544,0.662295238,0.657158049
0.23,0.084,0.331211662
0.618,0.62,0.593905487
0.622,0.571,0.760927388
0.546,0.4518,0.361074885
0.712,0.549333333,0.79835032
0.848666667,0.851,0.737949535
0.559509091,0.717356863,0.710115824
0.2974,0.216666667,0.628419488
0.862,0.938,0.790770969
0.896,0.92,0.884734694
0.75,0.608,0.813218276
0.85975,0.968393773,0.78210381
0.7428,0.638,0.852054681
0.288,0.174,0.191917232
0.115,0.012,0.220298687
0.387366667,0.30054795,0.228226779
0.675571429,0.773666667,0.850909759
0.514,0.486,0.743206676
0.354,0.199666667,0.270405148
0.172,0.099666667,0.146183107
0.97,0.993248892,0.861399705
0.1625,0.087,0.219708509
0.026,0.013,0.137822359
0.998,0.999838889,0.883018285
0.914,0.96,0.841901031
0.243,0.138666667,0.24929326
0.809,0.944,0.849457968
0.38674359,0.381166667,0.389092306
0.242,0.071,0.197338727
0.234,0.216,0.346534942
0.060333333,0.012,0.132109785
0.44509127,0.560139542,0.292391467
0.633,0.7136,0.73496626
0.566,0.627,0.708906679
0.364,0.209,0.22028588
0.276,0.322,0.154112059
0.16,0.079,0.143943088
0.812,0.811509524,0.71433821
0.792,0.82,0.775703767
0.7605,0.856248413,0.837874896
0.570666667,0.573,0.498937227
0.556666667,0.6075,0.598386084
0.364585697,0.263768379,0.343185528
0.893333333,0.965822944,0.844493347
0.46925,0.505593651,0.670926669
0.986,0.985314286,0.854123888
0.91,0.94,0.882823481
0.992,1,0.899628744
0.05,0.026,0.132700175
0.784,0.82,0.804364115
0.386,0.121,0.367453036
0.297666667,0.311333333,0.234972723
0.974,1,0.891345309
0.190755556,0.184987578,0.464581657
0.722,0.702,0.72059104
0.956,0.98,0.881306099
0.504333333,0.4025,0.209328983
0.635855556,0.84316044,0.56028401
0.099333333,0.03,0.178295017
0.818,0.77,0.799332961
0.918,0.977,0.798589274
0.338666667,0.408,0.64725808
0.316666667,0.336,0.182619691
0.573,0.6188,0.710435776
0.325,0.2449,0.176732942
0.534,0.669666667,0.727704013
0.976,0.98,0.871182051
0.978,0.982,0.880717033
0.93,0.868,0.834861561
0.235,0.341,0.112467529
0.2235,0.24352381,0.208037652
0.851333333,0.880166667,0.820190753
0.656,0.532,0.525931152
0.128,0.034,0.132075869
0.934,0.8874,0.868808765
0.346266667,0.35,0.219394267
0.351,0.395,0.252407617
0.43,0.524,0.423374835
0.871047619,0.876,0.860844125
0.646,0.652333333,0.772147045
0.165833333,0.123977056,0.199175234
0.516809524,0.472333333,0.688731953
0.926,0.966,0.858989219
0.442366667,0.299013264,0.654326413
0.802,0.849,0.864825862
0.366,0.44,0.212209649
0.591666667,0.58,0.803063109
0.445051227,0.41607619,0.393068491
0.796,0.938,0.782880627
0.324,0.332,0.278632678
0.678,0.797,0.610529724
0.828,0.84,0.847713636
0.336,0.136,0.389262692
0.18,0.12,0.147971145
0.672,0.634,0.835273491
0.765333333,0.5812,0.793694543
0.462,0.437166667,0.236347919
0.602,0.35,0.660618611
0.136,0.076,0.156525521
0.2015,0.096,0.404559331
0.646333333,0.712133333,0.800361021
0.702,0.8,0.785586454
0.850166667,0.860214286,0.821833751
0.428,0.457,0.442465254
0.708533333,0.687,0.765284386
0.155333333,0.031,0.225140062
0.454,0.514,0.582788842
0.050666667,0.056,0.115212281
0.936,0.933232468,0.869109713
0.198866667,0.326,0.187897416
0.248,0.279,0.175266452
0.958,0.958,0.89477831
0.32,0.182,0.633420083
0.786,0.828,0.83895493
0.49787619,0.618935714,0.574692019
0.734,0.884,0.526704263
0.948,0.916,0.904147176
0.475551371,0.378006897,0.289406956
0.106,0.02,0.136556547
0.206666667,0.143833333,0.162394191
0.936,0.978,0.844763116
0.142,0.064,0.211411407
0.408,0.446,0.169345089
0.665142857,0.473166667,0.840046475
0.046,0.018,0.135813205
0.983942857,0.997337109,0.857715924
0.914,0.925,0.855026103
0.798,0.768,0.686154879
0.158,0.332,0.132519601
0.744,0.787,0.802590454
0.66,0.577,0.772717053
0.326333333,0.236,0.486389841
0.835333333,0.787,0.80857386
0.049,0.035056421,0.177888614
0.692928571,0.589,0.851988996
0.280666667,0.232,0.339129644
0.102,0.135035618,0.10105328
0.814,0.982,0.73722709
0.906,0.899,0.881512686
0.886,0.928,0.850248903
0.199666667,0.138916667,0.161358266
0.344,0.282,0.330164577
0.130866667,0.0585,0.137488853
0.47,0.433,0.43742776
0.852,0.822,0.888374836
0.786,0.879,0.708922811
0.28,0.303,0.143557633
0.4388,0.457333333,0.325352712
0.82,0.879,0.736643092
0.3,0.3705,0.238027467
0.821333333,0.9527,0.427075417
0.106,0.044,0.108922547
0.705333333,0.89,0.826714573
0.5686,0.483833333,0.758751022
0.853,0.949,0.760619892
0.824,0.81,0.829982131
0.064,0.042,0.137753617
0.86,0.867,0.876694574
0.528,0.544,0.80199564
0.347983333,0.354719082,0.180363489
0.746,0.722666667,0.773275922
0.145333333,0.087833333,0.279586877
0.968166667,0.9890866,0.857352473
0.684,0.852,0.873354903
0.712166667,0.637633333,0.779740809
0.701333333,0.724,0.652840267
0.595915789,0.628684083,0.765850171
0.28,0.248514286,0.384443841
0.186,0.125,0.274721005
0.595,0.603733333,0.502731574
0.66,0.731,0.682541479
0.202,0.048914286,0.224416822
0.788,0.846,0.840522554
0.412,0.360666667,0.390068929
0.516,0.499166667,0.342911635
0.346,0.379333333,0.320690547
0.706,0.876,0.638557228
0.882666667,0.916,0.824292455
0.649,0.775666667,0.632623702
0.67,0.73,0.709974032
0.4154,0.237533333,0.51932239
0.838852381,0.928164706,0.823700408
0.996,0.9992,0.896458151
0.584,0.768,0.515520066
0.954,0.9711,0.892540775
0.743714286,0.620333333,0.831251985
0.954,1,0.829894398
0.172333333,0.092352381,0.167099168
0.058,0.046,0.143341742
0.79,0.702666667,0.871834343
0.458,0.489333333,0.384363038
0.428,0.366333333,0.666166701
0.431,0.452,0.394837318
0.959333333,0.996,0.859481923
0.834833333,0.833333333,0.800575008
0.9272,0.948,0.866789919
0.3848,0.4432,0.500400334
0.71,0.6385,0.751802961
0.334,0.216666667,0.252072291
0.332,0.426,0.246586963
0.983333333,0.996243232,0.878034721
0.9065,0.908,0.811241452
0.766,0.5585,0.820437431
0.129,0.082,0.199953333
0.168,0.074,0.134763679
0.922,0.8963,0.86552093
0.394466667,0.333333333,0.671525931
0.058,0.024,0.141482234
0.764833333,0.756047619,0.813895639
0.85,0.962,0.838144498
0.622,0.456,0.803993163
0.894,0.935933333,0.819292191
0.415142857,0.431773035,0.247365573
0.347966667,0.254114286,0.291100894
0.392,0.456,0.532415079
0.666138889,0.740641304,0.722482895
0.79,0.834,0.702674458
0.902,0.886,0.892873092
0.410912698,0.347640476,0.49864155
0.6,0.67,0.722639767
0.716952381,0.733,0.72038049
0.682666667,0.814333333,0.53452726
0.844,0.937033333,0.832197717
0.411718681,0.455247319,0.310623965
0.0164,0.0045,0.130142599
0.416,0.375,0.304234662
0.829,0.774578947,0.828906381
0.87,0.961333333,0.812895059
0.848,0.966792308,0.683987513
0.39,0.412,0.330835192
0.804,0.891,0.742458107
0.2255,0.116,0.167986911
0.268821429,0.19022381,0.193699129
0.322,0.287333333,0.33036503
0.517,0.361333333,0.767604044
0.978,0.97,0.890893644
0.391,0.419,0.320940781
0.8855,0.871676249,0.875883898
0.906666667,0.888333333,0.820511982
0.825,0.804333333,0.840575147
0.066,0.013,0.167855523
0.765142857,0.806,0.879859844
0.486,0.581047619,0.467071938
0.856,0.97,0.882688696
0.328,0.232,0.501972917
0.078,0.114356579,0.129445445
0.159,0.1448,0.137614138
0.264,0.372,0.156961359
0.578,0.539,0.834528867
0.754,0.721,0.702399647
0.38,0.352666667,0.441388999
0.544,0.495,0.471349336
0.904666667,0.9588,0.781034592
0.193626263,0.141651449,0.170894598
0.479333333,0.576809091,0.791740857
0.81,0.844,0.780066215
0.79,0.858,0.724182816
0.004153846,0.001430303,0.11549512
0.306666667,0.208833333,0.623399746
0.919333333,0.963044319,0.821990842
0.306333333,0.3615,0.237065968
0.804,0.82,0.765596813
0.1088,0.054983333,0.098645969
0.022,0.017066667,0.108726394
0.387066667,0.636,0.166801533
0.494,0.582916667,0.66487364
0.297190476,0.208658673,0.180606063
0.418,0.458,0.292029721
0.81,0.952,0.690873885
0.756,0.780916667,0.837984848
0.6455,0.584333333,0.822160533
0.148,0.216666667,0.153689121
0.134333333,0.0636,0.182997108
0.630333333,0.635,0.846475169
0.398,0.396,0.356615108
0.088,0.028333333,0.183472993
0.2895,0.157666667,0.229283118
0.6885,0.734,0.788677739
0.951666667,0.970319696,0.85777126
0.268666667,0.274733333,0.207544265
0.74,0.769,0.824536601
0.584666667,0.673771429,0.336668446
0.652,0.735,0.755882461
0.762133333,0.81782381,0.704403828
0.2504,0.1635,0.305229039
0.908666667,0.968,0.840588565
0.524666667,0.566666667,0.674675379
0.952666667,0.993,0.853228021
0.479333333,0.441666667,0.413593695
0.816,0.916,0.78895195
0.966,0.966,0.81665667
0.534,0.31,0.599037882
0.162,0.08,0.269185003
0.744,0.754,0.705160766
0.519333333,0.251,0.549555075
0.132,0.063181818,0.176423446
0.291,0.163,0.233389466
0.300965152,0.216412771,0.280012097
0.196266667,0.147583333,0.191704754
0.143966667,0.079,0.159911479
0.186666667,0.162674603,0.216989006
0.865666667,0.858833333,0.86030907
0.395733333,0.457,0.278799937
0.44,0.438833333,0.32870234
0.926,0.935,0.86419871
0.616,0.605,0.614450844
0.3275,0.27175,0.197098444
0.12,0.036,0.157097005
0.406,0.452,0.372359965
0.053333333,0.013656421,0.137363085
0.342,0.199666667,0.522198907
0.4125,0.561,0.699855075
0.712,0.826666667,0.626835674
0.058142857,0.0128,0.134500426
0.497166667,0.552416667,0.7012713
0.06,0.046766667,0.105299875
0.1615,0.084966667,0.43555652
0.91,0.928,0.843052355
0.69,0.82,0.771053427
0.038,0.009007937,0.164558081
0.934,0.95,0.882923723
0.457,0.665666667,0.237091885
0.98375,0.987576915,0.8936943
0.073333333,0.039166667,0.134816486
0.567571429,0.627,0.810982884
0.95,0.944,0.82693883
0.597,0.534,0.479918921
0.472333333,0.228,0.72128367
0.337,0.341571429,0.184346533
0.926,0.898,0.848340803
0.722,0.687,0.748772379
0.91,0.960484848,0.804372888
0.693,0.6786,0.786230954
0.53,0.578,0.735219279
0.891166667,0.894,0.875974153
0.93,0.984,0.889842301
0.34,0.221,0.604552982
0.189,0.184733333,0.169030363
0.551333333,0.445666667,0.796344057
0.7935,0.844,0.894877616
0.8896,0.923857143,0.842686318
0.894,0.934,0.901139035
0.338866667,0.34525,0.16724161
0.766666667,0.77,0.786651889
0.246583333,0.282081781,0.232377422
0.775333333,0.763,0.887362134
0.234,0.225070213,0.175495214
0.054,0.018666667,0.14759784
0.212333333,0.14319697,0.199268177
0.1748,0.113622222,0.409961407
0.786,0.796,0.840914469
0.897333333,0.866,0.879997733
0.1584,0.215,0.150337673
0.339719192,0.355622511,0.758224916
0.297,0.263,0.192758375
0.722,0.797,0.853344299
0.703,0.758380952,0.863929753
0.738,0.712222222,0.742247166
